text,aspects,aspect_sentiment_pairs,aspect_opinion_pairs,triplets
mua có 1 cái quần à mà cũng giao nhầm mẫu nữa. chán ghê... cái quần mẫu có viền trắng và có bo 2 ống quần... quần giao thực tế đen thui trơn nùi... khác nhau rõ ràng vàng cũng giao. làm ăn oãi za.,"['mẫu', '<IA>', 'quần giao thực tế', '<IA>', 'làm ăn']","[('mẫu', 'NEG'), ('<IA>', 'NEG'), ('quần giao thực tế', 'NEG'), ('<IA>', 'NEG'), ('làm ăn', 'NEG')]","[('mẫu', 'giao nhầm'), ('<IA>', 'chán ghê...'), ('quần giao thực tế', 'đen thui trơn nùi...'), ('<IA>', 'khác nhau rõ'), ('làm ăn', 'oãi za.')]","[('mẫu', 'giao nhầm', 'NEG'), ('<IA>', 'chán ghê...', 'NEG'), ('quần giao thực tế', 'đen thui trơn nùi...', 'NEG'), ('<IA>', 'khác nhau rõ', 'NEG'), ('làm ăn', 'oãi za.', 'NEG')]"
"SHOP XEM LẠI DÙM MÌNH, MÌNH VỪA  NHẬN ĐƯỢC HÀNG, BỊ NHẦM QUẦN RỒI THÌ PHẢI","['SHOP', 'QUẦN']","[('SHOP', 'NEU'), ('QUẦN', 'NEG')]","[('SHOP', 'XEM LẠI DÙM MÌNH,'), ('QUẦN', 'BỊ NHẦM')]","[('SHOP', 'XEM LẠI DÙM MÌNH,', 'NEU'), ('QUẦN', 'BỊ NHẦM', 'NEG')]"
"chát thun dãn mát, tập thoải mái, có điều size quần hơi bự nên phải lưu ý chọn size, với chắc do dáng mình đẹp sẵn nên mặc cái gì cũng thấy đẹp. ahihj","['chát thun', 'tập', 'size quần']","[('chát thun', 'POS'), ('tập', 'POS'), ('size quần', 'NEG')]","[('chát thun', 'dãn mát,'), ('tập', 'thoải mái,'), ('size quần', 'hơi bự')]","[('chát thun', 'dãn mát,', 'POS'), ('tập', 'thoải mái,', 'POS'), ('size quần', 'hơi bự', 'NEG')]"
"Quần mặc mát, thoải mái, dáng đẹp. Cảm ơn shop nhé.","['mặc', '<IA>', 'dáng', 'shop']","[('mặc', 'POS'), ('<IA>', 'POS'), ('dáng', 'POS'), ('shop', 'POS')]","[('mặc', 'mát,'), ('<IA>', 'thoải mái,'), ('dáng', 'đẹp.'), ('shop', 'Cảm ơn')]","[('mặc', 'mát,', 'POS'), ('<IA>', 'thoải mái,', 'POS'), ('dáng', 'đẹp.', 'POS'), ('shop', 'Cảm ơn', 'POS')]"
"Máy giặt đóng 3 lớp trong thùng carton, thùng xốp, và cuối cùng là bọc nilon. vậy mà khi tháo bọc nilon ra, thì toàn bộ máy giặt đầy bụi dơ, cả 4 phía xung quanh, trên dưới. Thắc mắc thì nhân viên giao hàng nói do để lâu trong kho. Nhưng mình cứ phân vân mãi, dù để đâu, thì đóng gói như này, sao có bụi được? Phải chăng là hàng trưng bày, hay hàng cũ đóng gói lại rồi đem giao cho khách?","['máy giặt', 'nhân viên giao hàng', 'đóng gói', 'hàng trưng bày,', 'hàng']","[('máy giặt', 'NEG'), ('nhân viên giao hàng', 'NEU'), ('đóng gói', 'NEG'), ('hàng trưng bày,', 'NEG'), ('hàng', 'NEG')]","[('máy giặt', 'đầy bụi dơ,'), ('nhân viên giao hàng', 'nói do để lâu trong kho.'), ('đóng gói', 'sao có bụi được?'), ('hàng trưng bày,', 'Phải chăng là'), ('hàng', 'cũ')]","[('máy giặt', 'đầy bụi dơ,', 'NEG'), ('nhân viên giao hàng', 'nói do để lâu trong kho.', 'NEU'), ('đóng gói', 'sao có bụi được?', 'NEG'), ('hàng trưng bày,', 'Phải chăng là', 'NEG'), ('hàng', 'cũ', 'NEG')]"
"ko thấy giao phiếu bảo hành, nếu hư ko biết bảo hành thế nào luôn","['giao phiếu bảo hành,', 'bảo hành']","[('giao phiếu bảo hành,', 'NEG'), ('bảo hành', 'NEG')]","[('giao phiếu bảo hành,', 'ko thấy'), ('bảo hành', 'hư ko biết')]","[('giao phiếu bảo hành,', 'ko thấy', 'NEG'), ('bảo hành', 'hư ko biết', 'NEG')]"
"mùi vị khá hắc và nồng, cảm giác rất ngấy vì miếng snack vẫn còn dầu","['mùi vị', 'mùi vị', 'cảm giác', 'miếng snack']","[('mùi vị', 'NEG'), ('mùi vị', 'NEG'), ('cảm giác', 'NEG'), ('miếng snack', 'NEG')]","[('mùi vị', 'khá hắc'), ('mùi vị', 'nồng,'), ('cảm giác', 'rất ngấy'), ('miếng snack', 'vẫn còn dầu')]","[('mùi vị', 'khá hắc', 'NEG'), ('mùi vị', 'nồng,', 'NEG'), ('cảm giác', 'rất ngấy', 'NEG'), ('miếng snack', 'vẫn còn dầu', 'NEG')]"
"Rất ngon, sẽ mua tiếp. Bao bì cũng đẹp mà còn là hàng của Việt Nam, ủng hộ ủng hộ.","['<IA>', '<IA>', 'Bao bì', '<IA>']","[('<IA>', 'POS'), ('<IA>', 'POS'), ('Bao bì', 'POS'), ('<IA>', 'POS')]","[('<IA>', 'Rất ngon,'), ('<IA>', 'sẽ mua tiếp.'), ('Bao bì', 'cũng đẹp'), ('<IA>', 'ủng hộ ủng hộ.')]","[('<IA>', 'Rất ngon,', 'POS'), ('<IA>', 'sẽ mua tiếp.', 'POS'), ('Bao bì', 'cũng đẹp', 'POS'), ('<IA>', 'ủng hộ ủng hộ.', 'POS')]"
"Cam này ban ngày nhìn khá nét và sáng rõ nhưng ban đêm thì hơi mờ và không nét, trên đây là 3 bức ảnh mình chụp vào ban ngày và ban đêm (tắt hết đèn sân). Nói chung nếu mục đích sử dụng là quay ngoài trời vào ban đêm thì con này không phù hợp mà nên đầu tư hẳn con đắt tiền chuyên quay đêm, còn mục đích quay sân vườn, shop, cửa hàng... vào ban ngày thì con này OK (chưa biết lâu dài thế nào).","['Cam này', 'Cam này', '<IA>', '<IA>', 'con này', 'con này']","[('Cam này', 'POS'), ('Cam này', 'POS'), ('<IA>', 'NEG'), ('<IA>', 'NEG'), ('con này', 'NEG'), ('con này', 'POS')]","[('Cam này', 'khá nét'), ('Cam này', 'sáng rõ'), ('<IA>', 'hơi mờ'), ('<IA>', 'không nét,'), ('con này', 'không phù hợp'), ('con này', 'OK')]","[('Cam này', 'khá nét', 'POS'), ('Cam này', 'sáng rõ', 'POS'), ('<IA>', 'hơi mờ', 'NEG'), ('<IA>', 'không nét,', 'NEG'), ('con này', 'không phù hợp', 'NEG'), ('con này', 'OK', 'POS')]"
"camera rất ok đẹp siêu nét, xem ban đêm cũng rõ, để 3 râu nhưng chỉ có 1 râu có ăngten nhé thì để tên 1 râu thôi lừa đảo người tiêu dùng","['camera', 'xem ban đêm', 'râu', '<IA>']","[('camera', 'POS'), ('xem ban đêm', 'POS'), ('râu', 'NEG'), ('<IA>', 'NEG')]","[('camera', 'rất ok đẹp siêu nét,'), ('xem ban đêm', 'rõ,'), ('râu', 'để 3'), ('<IA>', 'lừa đảo')]","[('camera', 'rất ok đẹp siêu nét,', 'POS'), ('xem ban đêm', 'rõ,', 'POS'), ('râu', 'để 3', 'NEG'), ('<IA>', 'lừa đảo', 'NEG')]"
"Các chức năng ổn, khá bất ngờ vì gí rẻ nhưng chât lượng ok. Tuy nhiên thi thoảng hay mất sóng, chưa rõ nguyên nhân ra sao","['Các chức năng', 'gí', 'chât lượng', '<IA>']","[('Các chức năng', 'POS'), ('gí', 'POS'), ('chât lượng', 'POS'), ('<IA>', 'NEG')]","[('Các chức năng', 'ổn,'), ('gí', 'rẻ'), ('chât lượng', 'ok.'), ('<IA>', 'thi thoảng hay mất sóng,')]","[('Các chức năng', 'ổn,', 'POS'), ('gí', 'rẻ', 'POS'), ('chât lượng', 'ok.', 'POS'), ('<IA>', 'thi thoảng hay mất sóng,', 'NEG')]"
Mua về không sài được. Mong được nhà bán hàng đổi lại. Rất không hài lòng,"['sài', 'nhà bán hàng', '<IA>']","[('sài', 'NEG'), ('nhà bán hàng', 'NEU'), ('<IA>', 'NEG')]","[('sài', 'không'), ('nhà bán hàng', 'Mong được'), ('<IA>', 'Rất không hài lòng')]","[('sài', 'không', 'NEG'), ('nhà bán hàng', 'Mong được', 'NEU'), ('<IA>', 'Rất không hài lòng', 'NEG')]"
"Sản phẩm sử dụng tốt, hình ảnh đủ xem, ghi hình tốt, tạm ổn cho công việc.","['sử dụng', 'hình ảnh', 'ghi hình', 'công việc.']","[('sử dụng', 'POS'), ('hình ảnh', 'POS'), ('ghi hình', 'POS'), ('công việc.', 'POS')]","[('sử dụng', 'tốt,'), ('hình ảnh', 'đủ xem,'), ('ghi hình', 'tốt,'), ('công việc.', 'tạm ổn')]","[('sử dụng', 'tốt,', 'POS'), ('hình ảnh', 'đủ xem,', 'POS'), ('ghi hình', 'tốt,', 'POS'), ('công việc.', 'tạm ổn', 'POS')]"
Sản phẩm dùng khá tốt tuy nhiên khi di chuyển trên điện thoại hơi chậm.,"['dùng', 'di chuyển trên điện thoại']","[('dùng', 'POS'), ('di chuyển trên điện thoại', 'NEG')]","[('dùng', 'khá tốt'), ('di chuyển trên điện thoại', 'hơi chậm.')]","[('dùng', 'khá tốt', 'POS'), ('di chuyển trên điện thoại', 'hơi chậm.', 'NEG')]"
"Bỉm không dày mà vẫn thấm hút tốt, giá hợp lý! Tốt","['Bỉm', 'thấm hút', 'giá', '<IA>']","[('Bỉm', 'NEG'), ('thấm hút', 'POS'), ('giá', 'POS'), ('<IA>', 'POS')]","[('Bỉm', 'không dày'), ('thấm hút', 'tốt,'), ('giá', 'hợp lý!'), ('<IA>', 'Tốt')]","[('Bỉm', 'không dày', 'NEG'), ('thấm hút', 'tốt,', 'POS'), ('giá', 'hợp lý!', 'POS'), ('<IA>', 'Tốt', 'POS')]"
"Đóng gói kỹ lưỡng, giao hàng nhanh chóng. Rất hài lòng","['Đóng gói', 'giao hàng', '<IA>']","[('Đóng gói', 'POS'), ('giao hàng', 'POS'), ('<IA>', 'POS')]","[('Đóng gói', 'kỹ lưỡng,'), ('giao hàng', 'nhanh chóng.'), ('<IA>', 'Rất hài lòng')]","[('Đóng gói', 'kỹ lưỡng,', 'POS'), ('giao hàng', 'nhanh chóng.', 'POS'), ('<IA>', 'Rất hài lòng', 'POS')]"
"Tiền nào của đó, nhận hàng bụi bặm nhìn như đồ cũ ấy, mặt giấy nhám thì sức ra phân nửa  , không nên mua","['hàng', '<IA>', 'mặt giấy nhám', '<IA>']","[('hàng', 'NEG'), ('<IA>', 'NEG'), ('mặt giấy nhám', 'NEG'), ('<IA>', 'NEG')]","[('hàng', 'bụi bặm'), ('<IA>', 'nhìn như đồ cũ ấy,'), ('mặt giấy nhám', 'sức ra phân nửa'), ('<IA>', 'không nên mua')]","[('hàng', 'bụi bặm', 'NEG'), ('<IA>', 'nhìn như đồ cũ ấy,', 'NEG'), ('mặt giấy nhám', 'sức ra phân nửa', 'NEG'), ('<IA>', 'không nên mua', 'NEG')]"
"Sản phẩm giống hình , chất lượng , hài lòng về dịch vụ và sp","['Sản phẩm', 'Sản phẩm', 'dịch vụ', 'sp']","[('Sản phẩm', 'POS'), ('Sản phẩm', 'POS'), ('dịch vụ', 'POS'), ('sp', 'POS')]","[('Sản phẩm', 'giống hình'), ('Sản phẩm', 'chất lượng'), ('dịch vụ', 'hài lòng'), ('sp', 'hài lòng')]","[('Sản phẩm', 'giống hình', 'POS'), ('Sản phẩm', 'chất lượng', 'POS'), ('dịch vụ', 'hài lòng', 'POS'), ('sp', 'hài lòng', 'POS')]"
Hơi nhỏ nhưng vẫn thích. Chất lượng ok.............,"['<IA>', '<IA>', 'Chất lượng']","[('<IA>', 'NEG'), ('<IA>', 'POS'), ('Chất lượng', 'POS')]","[('<IA>', 'Hơi nhỏ'), ('<IA>', 'vẫn thích.'), ('Chất lượng', 'ok.............')]","[('<IA>', 'Hơi nhỏ', 'NEG'), ('<IA>', 'vẫn thích.', 'POS'), ('Chất lượng', 'ok.............', 'POS')]"
"nhận hàng bàn chà có màu xanh rất ưng ý, cảm ơn tiki","['màu xanh', 'tiki']","[('màu xanh', 'POS'), ('tiki', 'POS')]","[('màu xanh', 'rất ưng ý,'), ('tiki', 'cảm ơn')]","[('màu xanh', 'rất ưng ý,', 'POS'), ('tiki', 'cảm ơn', 'POS')]"
"giao hàng rất nhanh, quy cách gọn đẹp. sửu dụng có hiệu quả trông thấy","['giao hàng', 'quy cách', 'sửu dụng']","[('giao hàng', 'POS'), ('quy cách', 'POS'), ('sửu dụng', 'POS')]","[('giao hàng', 'rất nhanh,'), ('quy cách', 'gọn đẹp.'), ('sửu dụng', 'có hiệu quả trông thấy')]","[('giao hàng', 'rất nhanh,', 'POS'), ('quy cách', 'gọn đẹp.', 'POS'), ('sửu dụng', 'có hiệu quả trông thấy', 'POS')]"
"Giao hàng siêu nhanh dù mình ở tỉnh, hộp bút may đẹp, không thấy đường chỉ lỗi như 2 cái túi chống sốc mình mua của Sonoz, cũng trên Tiki. Hộp bút siêu to luôn í, đựng được nhiều đồ cực, mình để 1 bộ sạc laptop (có adapter) với 2 cái điện thoại, usb, chuột, sạc điện thoại luôn. Quá tiện và quá ổn so với tầm giá!!","['Giao hàng', 'hộp bút', 'đường chỉ lỗi', 'Hộp bút', 'đựng', '<IA>', 'tầm giá!!']","[('Giao hàng', 'POS'), ('hộp bút', 'POS'), ('đường chỉ lỗi', 'POS'), ('Hộp bút', 'POS'), ('đựng', 'POS'), ('<IA>', 'POS'), ('tầm giá!!', 'POS')]","[('Giao hàng', 'siêu nhanh'), ('hộp bút', 'may đẹp,'), ('đường chỉ lỗi', 'không thấy'), ('Hộp bút', 'siêu to'), ('đựng', 'được nhiều đồ cực,'), ('<IA>', 'Quá tiện'), ('tầm giá!!', 'quá ổn')]","[('Giao hàng', 'siêu nhanh', 'POS'), ('hộp bút', 'may đẹp,', 'POS'), ('đường chỉ lỗi', 'không thấy', 'POS'), ('Hộp bút', 'siêu to', 'POS'), ('đựng', 'được nhiều đồ cực,', 'POS'), ('<IA>', 'Quá tiện', 'POS'), ('tầm giá!!', 'quá ổn', 'POS')]"
"Mới giao lúc 2 gio trưa nay mở ra đã thấy xúc chỉ, không xài được. Chất liệu vải ko phải codura 1000D (rẻ tiền) Khoá ghi YKK nhưng ko biết có phải ko?? Thật là lãng phí !! Tôi trả hàng như thế nào?????","['chỉ,', 'xài', 'Chất liệu vải', '<IA>', '<IA>', 'trả hàng']","[('chỉ,', 'NEG'), ('xài', 'NEG'), ('Chất liệu vải', 'NEG'), ('<IA>', 'NEG'), ('<IA>', 'NEG'), ('trả hàng', 'NEU')]","[('chỉ,', 'xúc'), ('xài', 'không'), ('Chất liệu vải', 'ko phải codura 1000D'), ('<IA>', '(rẻ tiền)'), ('<IA>', 'Thật là lãng phí !!'), ('trả hàng', 'như thế nào?????')]","[('chỉ,', 'xúc', 'NEG'), ('xài', 'không', 'NEG'), ('Chất liệu vải', 'ko phải codura 1000D', 'NEG'), ('<IA>', '(rẻ tiền)', 'NEG'), ('<IA>', 'Thật là lãng phí !!', 'NEG'), ('trả hàng', 'như thế nào?????', 'NEU')]"
Túi rộng quá trời luôn . Mà mình tưởng nó màu đen hết chứ? Sao lại mặt trước đen mặt sau xám nhỉ:(,"['Túi', 'mặt trước', 'mặt trước', 'mặt sau', 'mặt sau']","[('Túi', 'POS'), ('mặt trước', 'NEG'), ('mặt trước', 'NEG'), ('mặt sau', 'NEG'), ('mặt sau', 'NEG')]","[('Túi', 'rộng quá trời luôn'), ('mặt trước', 'đen'), ('mặt trước', 'xám'), ('mặt sau', 'đen'), ('mặt sau', 'xám')]","[('Túi', 'rộng quá trời luôn', 'POS'), ('mặt trước', 'đen', 'NEG'), ('mặt trước', 'xám', 'NEG'), ('mặt sau', 'đen', 'NEG'), ('mặt sau', 'xám', 'NEG')]"
"To dã man , đựng cả thế giới luôn , cho 2 cái điện thoại mà vẫn rộng rãi zl","['<IA>', 'đựng', '<IA>']","[('<IA>', 'POS'), ('đựng', 'POS'), ('<IA>', 'POS')]","[('<IA>', 'To dã man'), ('đựng', 'cả thế giới luôn'), ('<IA>', 'rộng rãi')]","[('<IA>', 'To dã man', 'POS'), ('đựng', 'cả thế giới luôn', 'POS'), ('<IA>', 'rộng rãi', 'POS')]"
Chất lượng ko tốt Đường chỉ may bên trong bị bung KO NÊN MUA,"['Chất lượng', 'Đường chỉ may bên trong', '<IA>']","[('Chất lượng', 'NEG'), ('Đường chỉ may bên trong', 'NEG'), ('<IA>', 'NEG')]","[('Chất lượng', 'ko tốt'), ('Đường chỉ may bên trong', 'bị bung'), ('<IA>', 'KO NÊN MUA')]","[('Chất lượng', 'ko tốt', 'NEG'), ('Đường chỉ may bên trong', 'bị bung', 'NEG'), ('<IA>', 'KO NÊN MUA', 'NEG')]"
"mua lúc hàng giảm giá, xài cũng ổn, để được nhiều bút viết","['hàng', 'xài', 'để']","[('hàng', 'POS'), ('xài', 'POS'), ('để', 'POS')]","[('hàng', 'giảm giá,'), ('xài', 'cũng ổn,'), ('để', 'được nhiều bút viết')]","[('hàng', 'giảm giá,', 'POS'), ('xài', 'cũng ổn,', 'POS'), ('để', 'được nhiều bút viết', 'POS')]"
"Mình mua được gần 2 năm rồi và đến giờ thì không có gì phải chê ? Chất liệu vải Cordura và thiết kế rất đẹp, đựng được nhiều đồ.","['<IA>', 'Chất liệu vải Cordura', 'thiết kế', 'đựng']","[('<IA>', 'POS'), ('Chất liệu vải Cordura', 'NEU'), ('thiết kế', 'POS'), ('đựng', 'POS')]","[('<IA>', 'không có gì phải chê ?'), ('Chất liệu vải Cordura', '<IO>'), ('thiết kế', 'rất đẹp,'), ('đựng', 'được nhiều đồ.')]","[('<IA>', 'không có gì phải chê ?', 'POS'), ('Chất liệu vải Cordura', '<IO>', 'NEU'), ('thiết kế', 'rất đẹp,', 'POS'), ('đựng', 'được nhiều đồ.', 'POS')]"
Sản phẩm dùng tốt nhất và bơm được xe hơi 4 bánh. Giao hàng tốt,"['dùng', 'bơm', 'Giao hàng']","[('dùng', 'POS'), ('bơm', 'POS'), ('Giao hàng', 'POS')]","[('dùng', 'tốt nhất'), ('bơm', 'được xe hơi 4 bánh.'), ('Giao hàng', 'tốt')]","[('dùng', 'tốt nhất', 'POS'), ('bơm', 'được xe hơi 4 bánh.', 'POS'), ('Giao hàng', 'tốt', 'POS')]"
"Hàng khá tốt, như ý. Hàng khá tốt, như ý. Hàng khá tốt, như ý.","['Hàng', 'Hàng', 'Hàng']","[('Hàng', 'POS'), ('Hàng', 'POS'), ('Hàng', 'POS')]","[('Hàng', 'khá tốt, như ý.'), ('Hàng', 'khá tốt, như ý.'), ('Hàng', 'khá tốt, như ý.')]","[('Hàng', 'khá tốt, như ý.', 'POS'), ('Hàng', 'khá tốt, như ý.', 'POS'), ('Hàng', 'khá tốt, như ý.', 'POS')]"
"Mình nhận được sách trong tình trạng bị gấp đôi lại, gãy bìa. Thật sự rất tệ.","['sách', 'bìa.', '<IA>']","[('sách', 'NEG'), ('bìa.', 'NEG'), ('<IA>', 'NEG')]","[('sách', 'bị gấp đôi lại,'), ('bìa.', 'gãy'), ('<IA>', 'Thật sự rất tệ.')]","[('sách', 'bị gấp đôi lại,', 'NEG'), ('bìa.', 'gãy', 'NEG'), ('<IA>', 'Thật sự rất tệ.', 'NEG')]"
giao hàg nhanh . mua lần 2 nên rất hài lòng về sp,"['giao hàg', 'sp']","[('giao hàg', 'POS'), ('sp', 'POS')]","[('giao hàg', 'nhanh'), ('sp', 'rất hài lòng')]","[('giao hàg', 'nhanh', 'POS'), ('sp', 'rất hài lòng', 'POS')]"
"có hộp y hình, bo cong 2.5D, ko che vào đâu đc mượt mà","['hộp', 'bo cong 2.5D,', '<IA>', '<IA>']","[('hộp', 'POS'), ('bo cong 2.5D,', 'NEU'), ('<IA>', 'POS'), ('<IA>', 'POS')]","[('hộp', 'y hình,'), ('bo cong 2.5D,', '<IO>'), ('<IA>', 'ko che'), ('<IA>', 'mượt mà')]","[('hộp', 'y hình,', 'POS'), ('bo cong 2.5D,', '<IO>', 'NEU'), ('<IA>', 'ko che', 'POS'), ('<IA>', 'mượt mà', 'POS')]"
"Dây to, có công tắc. Chất lượng gia công rất ok. Có 2 lỗ phi 4 1 lỗ phi 5 và 3 ổ đa năng,","['Dây', '<IA>', 'Chất lượng gia công']","[('Dây', 'POS'), ('<IA>', 'POS'), ('Chất lượng gia công', 'POS')]","[('Dây', 'to,'), ('<IA>', 'có công tắc.'), ('Chất lượng gia công', 'rất ok.')]","[('Dây', 'to,', 'POS'), ('<IA>', 'có công tắc.', 'POS'), ('Chất lượng gia công', 'rất ok.', 'POS')]"
"Đã mua và dùng được mấy tháng, thấy rất ok , tiện dụng , giá rẻ đáng mua","['dùng', '<IA>', 'giá']","[('dùng', 'POS'), ('<IA>', 'POS'), ('giá', 'POS')]","[('dùng', 'rất ok'), ('<IA>', 'tiện dụng'), ('giá', 'rẻ đáng mua')]","[('dùng', 'rất ok', 'POS'), ('<IA>', 'tiện dụng', 'POS'), ('giá', 'rẻ đáng mua', 'POS')]"
"giao hàng đúng giờ, sản phẩm tốt, sẽ ủng hộ tiki da","['giao hàng', 'sản phẩm', 'tiki da']","[('giao hàng', 'POS'), ('sản phẩm', 'POS'), ('tiki da', 'POS')]","[('giao hàng', 'đúng giờ,'), ('sản phẩm', 'tốt,'), ('tiki da', 'sẽ ủng hộ')]","[('giao hàng', 'đúng giờ,', 'POS'), ('sản phẩm', 'tốt,', 'POS'), ('tiki da', 'sẽ ủng hộ', 'POS')]"
KHông cắm nổi bất cứ loại dây điện nào vào vì ổ bé quá,"['cắm', 'ổ']","[('cắm', 'NEG'), ('ổ', 'NEG')]","[('cắm', 'KHông cắm nổi'), ('ổ', 'bé quá')]","[('cắm', 'KHông cắm nổi', 'NEG'), ('ổ', 'bé quá', 'NEG')]"
"Chất lượng thì chưa biết tốt ko chờ 1 thời gian mới biết dc, quạt 3 nút nhưng công suất gần như bằng nhau. Đặt Tiki Now hẹn 11h giao nhưng 13h mới giao tới nên cho 2 sao về chất lượng phục vụ của tiki","['Chất lượng', 'công suất', 'giao', 'chất lượng phục vụ của tiki']","[('Chất lượng', 'NEU'), ('công suất', 'NEG'), ('giao', 'NEG'), ('chất lượng phục vụ của tiki', 'NEG')]","[('Chất lượng', 'chưa biết tốt ko'), ('công suất', 'gần như bằng nhau.'), ('giao', 'hẹn 11h giao nhưng 13h mới giao tới'), ('chất lượng phục vụ của tiki', '2 sao')]","[('Chất lượng', 'chưa biết tốt ko', 'NEU'), ('công suất', 'gần như bằng nhau.', 'NEG'), ('giao', 'hẹn 11h giao nhưng 13h mới giao tới', 'NEG'), ('chất lượng phục vụ của tiki', '2 sao', 'NEG')]"
"Quạt rung, nhựa kém. Sử dụng không được như ý. Phải kê chặt lại nếu không sẽ rất rung và ồn.","['Quạt', 'nhựa', 'Sử dụng', '<IA>']","[('Quạt', 'NEG'), ('nhựa', 'NEG'), ('Sử dụng', 'NEG'), ('<IA>', 'NEG')]","[('Quạt', 'rung,'), ('nhựa', 'kém.'), ('Sử dụng', 'không được như ý.'), ('<IA>', 'rất rung và ồn.')]","[('Quạt', 'rung,', 'NEG'), ('nhựa', 'kém.', 'NEG'), ('Sử dụng', 'không được như ý.', 'NEG'), ('<IA>', 'rất rung và ồn.', 'NEG')]"
