text,label
"giao hàng rất nhanh, quy cách gọn đẹp. sửu dụng có hiệu quả trông thấy","giao hàng rất nhanh, quy cách gọn đẹp. sửu dụng có hiệu quả trông thấy####[([0, 1], [2, 3], 'POS'), ([4, 5], [6, 7], 'POS'), ([8, 9], [10, 11, 12, 13, 14], 'POS')]"
"Giao hàng siêu nhanh dù mình ở tỉnh, hộp bút may đẹp, không thấy đường chỉ lỗi như 2 cái túi chống sốc mình mua của Sonoz, cũng trên Tiki. Hộp bút siêu to luôn í, đựng được nhiều đồ cực, mình để 1 bộ sạc laptop (có adapter) với 2 cái điện thoại, usb, chuột, sạc điện thoại luôn. Quá tiện và quá ổn so với tầm giá!!","Giao hàng siêu nhanh dù mình ở tỉnh, hộp bút may đẹp, không thấy đường chỉ lỗi như 2 cái túi chống sốc mình mua của Sonoz, cũng trên Tiki. Hộp bút siêu to luôn í, đựng được nhiều đồ cực, mình để 1 bộ sạc laptop (có adapter) với 2 cái điện thoại, usb, chuột, sạc điện thoại luôn. Quá tiện và quá ổn so với tầm giá!!####[([0, 1], [2, 3], 'POS'), ([8, 9], [10, 11], 'POS'), ([14, 15, 16], [12, 13], 'POS'), ([30, 31], [32, 33], 'POS'), ([36], [37, 38, 39, 40], 'POS'), ([], [60, 61], 'POS'), ([67, 68], [63, 64], 'POS')]"
"Mới giao lúc 2 gio trưa nay mở ra đã thấy xúc chỉ, không xài được. Chất liệu vải ko phải codura 1000D (rẻ tiền) Khoá ghi YKK nhưng ko biết có phải ko?? Thật là lãng phí !! Tôi trả hàng như thế nào?????","Mới giao lúc 2 gio trưa nay mở ra đã thấy xúc chỉ, không xài được. Chất liệu vải ko phải codura 1000D (rẻ tiền) Khoá ghi YKK nhưng ko biết có phải ko?? Thật là lãng phí !! Tôi trả hàng như thế nào?????####[([12], [11], 'NEG'), ([14], [13], 'NEG'), ([16, 17, 18], [19, 20, 21, 22], 'NEG'), ([], [23, 24], 'NEG'), ([], [34, 35, 36, 37, 38], 'NEG'), ([40, 41], [42, 43, 44], 'NEU')]"
Túi rộng quá trời luôn . Mà mình tưởng nó màu đen hết chứ? Sao lại mặt trước đen mặt sau xám nhỉ:(,"Túi rộng quá trời luôn . Mà mình tưởng nó màu đen hết chứ? Sao lại mặt trước đen mặt sau xám nhỉ:(####[([0], [1, 2, 3, 4], 'POS'), ([16, 17], [18], 'NEG'), ([16, 17], [21], 'NEG'), ([19, 20], [18], 'NEG'), ([19, 20], [21], 'NEG')]"
"To dã man , đựng cả thế giới luôn , cho 2 cái điện thoại mà vẫn rộng rãi zl","To dã man , đựng cả thế giới luôn , cho 2 cái điện thoại mà vẫn rộng rãi zl####[([], [0, 1, 2], 'POS'), ([4], [5, 6, 7, 8], 'POS'), ([], [17, 18], 'POS')]"
Chất lượng ko tốt Đường chỉ may bên trong bị bung KO NÊN MUA,"Chất lượng ko tốt Đường chỉ may bên trong bị bung KO NÊN MUA####[([0, 1], [2, 3], 'NEG'), ([4, 5, 6, 7, 8], [9, 10], 'NEG'), ([], [11, 12, 13], 'NEG')]"
"mua lúc hàng giảm giá, xài cũng ổn, để được nhiều bút viết","mua lúc hàng giảm giá, xài cũng ổn, để được nhiều bút viết####[([2], [3, 4], 'POS'), ([5], [6, 7], 'POS'), ([8], [9, 10, 11, 12], 'POS')]"
"Mình mua được gần 2 năm rồi và đến giờ thì không có gì phải chê ? Chất liệu vải Cordura và thiết kế rất đẹp, đựng được nhiều đồ.","Mình mua được gần 2 năm rồi và đến giờ thì không có gì phải chê ? Chất liệu vải Cordura và thiết kế rất đẹp, đựng được nhiều đồ.####[([], [11, 12, 13, 14, 15, 16], 'POS'), ([17, 18, 19, 20], [], 'NEU'), ([22, 23], [24, 25], 'POS'), ([26], [27, 28, 29], 'POS')]"
Sản phẩm dùng tốt nhất và bơm được xe hơi 4 bánh. Giao hàng tốt,"Sản phẩm dùng tốt nhất và bơm được xe hơi 4 bánh. Giao hàng tốt####[([2], [3, 4], 'POS'), ([6], [7, 8, 9, 10, 11], 'POS'), ([12, 13], [14], 'POS')]"
"Hàng khá tốt, như ý. Hàng khá tốt, như ý. Hàng khá tốt, như ý.","Hàng khá tốt, như ý. Hàng khá tốt, như ý. Hàng khá tốt, như ý.####[([0], [1, 2, 3, 4], 'POS'), ([5], [6, 7, 8, 9], 'POS'), ([10], [11, 12, 13, 14], 'POS')]"
"Mình nhận được sách trong tình trạng bị gấp đôi lại, gãy bìa. Thật sự rất tệ.","Mình nhận được sách trong tình trạng bị gấp đôi lại, gãy bìa. Thật sự rất tệ.####[([3], [7, 8, 9, 10], 'NEG'), ([12], [11], 'NEG'), ([], [13, 14, 15, 16], 'NEG')]"
giao hàg nhanh . mua lần 2 nên rất hài lòng về sp,"giao hàg nhanh . mua lần 2 nên rất hài lòng về sp####[([0, 1], [2], 'POS'), ([12], [8, 9, 10], 'POS')]"
"có hộp y hình, bo cong 2.5D, ko che vào đâu đc mượt mà","có hộp y hình, bo cong 2.5D, ko che vào đâu đc mượt mà####[([1], [2, 3], 'POS'), ([4, 5, 6], [], 'NEU'), ([], [7, 8], 'POS'), ([], [12, 13], 'POS')]"
"Dây to, có công tắc. Chất lượng gia công rất ok. Có 2 lỗ phi 4 1 lỗ phi 5 và 3 ổ đa năng,","Dây to, có công tắc. Chất lượng gia công rất ok. Có 2 lỗ phi 4 1 lỗ phi 5 và 3 ổ đa năng,####[([0], [1], 'POS'), ([], [2, 3, 4], 'POS'), ([5, 6, 7, 8], [9, 10], 'POS')]"
"Đã mua và dùng được mấy tháng, thấy rất ok , tiện dụng , giá rẻ đáng mua","Đã mua và dùng được mấy tháng, thấy rất ok , tiện dụng , giá rẻ đáng mua####[([3], [8, 9], 'POS'), ([], [11, 12], 'POS'), ([14], [15, 16, 17], 'POS')]"
"giao hàng đúng giờ, sản phẩm tốt, sẽ ủng hộ tiki da","giao hàng đúng giờ, sản phẩm tốt, sẽ ủng hộ tiki da####[([0, 1], [2, 3], 'POS'), ([4, 5], [6], 'POS'), ([10, 11], [7, 8, 9], 'POS')]"
KHông cắm nổi bất cứ loại dây điện nào vào vì ổ bé quá,"KHông cắm nổi bất cứ loại dây điện nào vào vì ổ bé quá####[([1], [0, 1, 2], 'NEG'), ([11], [12, 13], 'NEG')]"
"Chất lượng thì chưa biết tốt ko chờ 1 thời gian mới biết dc, quạt 3 nút nhưng công suất gần như bằng nhau. Đặt Tiki Now hẹn 11h giao nhưng 13h mới giao tới nên cho 2 sao về chất lượng phục vụ của tiki","Chất lượng thì chưa biết tốt ko chờ 1 thời gian mới biết dc, quạt 3 nút nhưng công suất gần như bằng nhau. Đặt Tiki Now hẹn 11h giao nhưng 13h mới giao tới nên cho 2 sao về chất lượng phục vụ của tiki####[([0, 1], [3, 4, 5, 6], 'NEU'), ([18, 19], [20, 21, 22, 23], 'NEG'), ([29], [27, 28, 29, 30, 31, 32, 33, 34], 'NEG'), ([40, 41, 42, 43, 44, 45], [37, 38], 'NEG')]"
"Quạt rung, nhựa kém. Sử dụng không được như ý. Phải kê chặt lại nếu không sẽ rất rung và ồn.","Quạt rung, nhựa kém. Sử dụng không được như ý. Phải kê chặt lại nếu không sẽ rất rung và ồn.####[([0], [1], 'NEG'), ([2], [3], 'NEG'), ([4, 5], [6, 7, 8, 9], 'NEG'), ([], [17, 18, 19, 20], 'NEG')]"
"Giao hàng nhanh, đóng gói tốt, sản phẩm tuyệt vời so với giá tiền trong những ngày hè nóng nực","Giao hàng nhanh, đóng gói tốt, sản phẩm tuyệt vời so với giá tiền trong những ngày hè nóng nực####[([0, 1], [2], 'POS'), ([3, 4], [5], 'POS'), ([6, 7], [], 'POS'), ([12, 13], [8, 9], 'POS')]"
Dùng được trong tầm giá. Nếu có điều kiện thì mua quạt xịn hơn chạy cho êm.,"Dùng được trong tầm giá. Nếu có điều kiện thì mua quạt xịn hơn chạy cho êm.####[([3, 4], [0, 1], 'NEU')]"
"Giao hàng siêu nhanh , đặt 9h mà 10h đã có r 🤣 Quạt dùng ổn , mẫu mã xinh xắn","Giao hàng siêu nhanh , đặt 9h mà 10h đã có r 🤣 Quạt dùng ổn , mẫu mã xinh xắn####[([0, 1], [2, 3], 'POS'), ([14], [15], 'POS'), ([17, 18], [19, 20], 'POS')]"
Tốt rẻ hài lòng....................................,"Tốt rẻ hài lòng....................................####[([], [0], 'POS'), ([], [1], 'POS'), ([], [2, 3], 'POS')]"
"Vì là nhuộm phủ bạc nên màu không thành nâu đồng được mà ngả đen nhiều nhưng khá tự nhiên. Nhuộm không bị ngứa, không nồng, bay màu nhanh.","Vì là nhuộm phủ bạc nên màu không thành nâu đồng được mà ngả đen nhiều nhưng khá tự nhiên. Nhuộm không bị ngứa, không nồng, bay màu nhanh.####[([], [17, 18, 19], 'POS'), ([20], [21, 22, 23], 'POS'), ([], [24, 25], 'POS'), ([27], [26, 27, 28], 'NEG')]"
"Xem rất nhiều review rồi quyết định bấm bụng đầu tư 1 lần cho đáng tại dùng mỗi ngày. May là có mua trả góp + giảm 10% + giảm 600k nên nhắm mắt đưa chân luôn. Trước mắt là rất hài lòng, máy chạy êm, ép cần tây tốt. Chỉ là hơi bị kẹt xác lúc ra xác với lúc rửa thôi, do xác của cần tây nó bị dai với vo tròn lại còn xác cà rốt thì bình thường. Sp có kèm bàn chải riêng với kệ treo sp lên phơi sau khi rửa rất thiết thực. Màu đen mạ viền vàng nhìn rất sang. Bảo hành chính hãng Hurom ở Việt Nam 10 năm nên cũng yên tâm.","Xem rất nhiều review rồi quyết định bấm bụng đầu tư 1 lần cho đáng tại dùng mỗi ngày. May là có mua trả góp + giảm 10% + giảm 600k nên nhắm mắt đưa chân luôn. Trước mắt là rất hài lòng, máy chạy êm, ép cần tây tốt. Chỉ là hơi bị kẹt xác lúc ra xác với lúc  rửa thôi, do xác của cần tây nó bị dai với vo tròn lại còn xác cà rốt thì bình thường. Sp có kèm  bàn chải riêng với kệ treo sp lên phơi sau khi rửa rất thiết thực. Màu đen mạ viền vàng nhìn rất sang. Bảo hành chính hãng Hurom ở Việt Nam 10 năm nên cũng yên tâm.####[([22, 23, 24], [21], 'POS'), ([26, 27], [21], 'POS'), ([29, 30], [21], 'POS'), ([], [40, 41, 42], 'POS'), ([44], [45], 'POS'), ([46, 47, 48], [49], 'POS'), ([55], [52, 53, 54], 'NEG'), ([85, 86, 87], [97, 98, 99], 'POS'), ([89, 90], [97, 98, 99], 'POS'), ([100, 101, 102, 103, 104], [106, 107], 'POS'), ([108, 109, 110, 111, 112, 113, 114, 115, 116, 117], [120, 121], 'POS')]"
Máy ép êm và ép củ quả ngon. Tuy nhiên tháo ra để rửa thì hơi cứng,"Máy ép êm và ép củ quả ngon. Tuy nhiên tháo ra để rửa thì hơi cứng####[([0, 1], [2], 'POS'), ([4, 5, 6], [7], 'POS'), ([10, 11, 12, 13], [15, 16], 'NEG')]"
"Treo không giữ được, thiết kế có miếng cao su làm những đồ treo lên bị bật rớt ra chứ không ôm trọn như những sản phẩm khác","Treo không giữ được, thiết kế có miếng cao su làm những đồ treo lên bị bật rớt ra  chứ không ôm trọn như những sản phẩm khác####[([0], [1, 2, 3], 'NEG'), ([4, 5], [10, 11, 12, 13, 14, 15, 16, 17, 18], 'NEG'), ([], [20, 21, 22], 'NEG')]"
"lot đán tiền, còn độ bền thì thời gian sẽ trả lới:)) mà khoái vụ tặng thẻ gì đó mà viết tay 🥰","lot đán tiền, còn độ bền thì thời gian sẽ trả lới:)) mà khoái vụ tặng thẻ gì đó mà viết tay 🥰####[([], [1, 2], 'POS'), ([4, 5], [7, 8, 9, 10, 11], 'NEU'), ([14, 15, 16, 17, 18, 19, 20, 21], [13], 'POS')]"
"Sản phẩm chất lượng tốt hơn mong đợi. Hàng thật y như hình. Shop nhiệt tình, dễ thương. Sẽ ủng hộ tiếp.","Sản phẩm chất lượng tốt hơn mong đợi. Hàng thật y như hình. Shop nhiệt tình, dễ thương. Sẽ ủng hộ tiếp.####[([0, 1, 2, 3], [4, 5, 6, 7], 'POS'), ([8], [9, 10, 11, 12], 'POS'), ([13], [14, 15, 16, 17], 'POS'), ([], [18, 19, 20, 21], 'POS')]"
Sản phẩm dùng rất êm và thoải mái. Thấm hút tốt cho những người đi giày nhiều và bị đỗ mồ hôi chân.,"Sản phẩm dùng rất êm và thoải mái. Thấm hút tốt cho những người đi giày nhiều và bị đỗ mồ hôi chân.####[([2], [3, 4], 'POS'), ([2], [6, 7], 'POS'), ([8, 9], [10], 'POS')]"
"Sản phẩm đúng miêu tả rất vừa lòng đi êm chân và thấm hút mồ hôi hiệu quả, good!!!","Sản phẩm đúng miêu tả rất vừa lòng đi êm chân và thấm hút mồ hôi hiệu quả, good!!!####[([0, 1], [2, 3, 4], 'POS'), ([], [5, 6, 7], 'POS'), ([8], [9, 10], 'POS'), ([12, 13, 14, 15], [16, 17], 'POS'), ([], [18], 'POS')]"
"mình đã mua, chất lượng tốt, có thêm miếng lót đi giày êm chân hơn hẳn","mình đã mua, chất lượng tốt, có thêm miếng lót đi giày êm chân hơn hẳn####[([3, 4], [5], 'POS'), ([10, 11], [12, 13, 14, 15], 'POS')]"
"Hàng tốt, đúng như miêu tả và giá cả hợp lý. Tiki giao hàng rất chuẩn.","Hàng tốt, đúng như miêu tả và giá cả hợp lý. Tiki giao hàng rất chuẩn.####[([0], [1], 'POS'), ([], [2, 3, 4, 5], 'POS'), ([7, 8], [9, 10], 'POS'), ([11, 12, 13], [14, 15], 'POS')]"
Mùi nhựa khá là khét. Đế làm khá èo uột. Vài hôm bẹp dí,"Mùi nhựa khá là khét. Đế làm khá èo uột.  Vài hôm bẹp dí####[([0, 1], [2, 3, 4], 'NEG'), ([5], [7, 8, 9], 'NEG'), ([], [12, 13], 'NEG')]"
Sản phẩm như hình rất đáng tiền. Giao hàng nhanh nhiệt tình,"Sản phẩm như hình rất đáng tiền. Giao hàng nhanh nhiệt tình####[([0, 1], [2, 3], 'POS'), ([], [4, 5, 6], 'POS'), ([7, 8], [9], 'POS'), ([], [10, 11], 'POS')]"
đặt 2 đôi màu da bò mà giao 2 đôi màu đen............,"đặt 2 đôi màu da bò mà giao 2 đôi màu đen............####[([7], [7, 8, 9, 10, 11], 'NEG')]"
"Cảm ơn Tiki mình rất ưng ý sản phẩm, anh xã bảo đi mềm mà không hôi chân, chúc Tiki ngày một phát triển","Cảm ơn Tiki mình rất ưng ý sản phẩm, anh xã bảo đi mềm mà không hôi chân, chúc Tiki ngày một phát triển####[([7, 8], [4, 5, 6], 'POS'), ([12], [13], 'POS'), ([17], [15, 16], 'POS')]"
"Lót da êm chân, có nhiều lỗ thoáng hút mồ hôi. Mình rất thích, cảm ơn Tiki","Lót da êm chân, có nhiều lỗ thoáng hút mồ hôi. Mình rất thích, cảm ơn Tiki####[([0, 1], [2, 3], 'POS'), ([6, 7, 8, 9, 10], [4, 5], 'POS'), ([], [12, 13], 'POS')]"
"Đây là quyển sách khó đọc, nhưng nếu cố gắng đọc 2-3 lần thì bạn sẽ khám phá rất nhiều điều thú vị.","Đây là quyển sách khó đọc, nhưng nếu cố gắng đọc 2-3 lần thì bạn sẽ khám phá rất nhiều điều thú vị.####[([5], [4], 'NEG'), ([20], [18, 19, 20, 21, 22], 'POS')]"
"Đây là quyển sách khó đọc,.... nhưng nếu cố gắng đọc 2-3 lần thì bạn sẽ khám phá rất nhiều điều thú vị.....","Đây là quyển sách khó đọc,.... nhưng nếu cố gắng đọc 2-3 lần thì bạn sẽ khám phá rất nhiều điều thú vị.....####[([5], [4], 'NEG'), ([20], [18, 19, 20, 21, 22], 'POS')]"
"tiki giao hàng nhanh, gói hàng cẩn thận, anh giao hàng rất thân thiện nhiệt tình","tiki giao hàng nhanh, gói hàng cẩn thận, anh giao hàng rất thân thiện nhiệt tình####[([0, 1, 2], [3], 'POS'), ([4, 5], [6, 7], 'POS'), ([8, 9, 10], [11, 12, 13, 14, 15], 'POS')]"
"Lần đầu tiên mua máy giặt cửa ngang. Phân vân rất nhiều dòng sản phẩm, cuối cùng mình quyết định chọn dòng LG FC1408S4W2 này. - Về chất lượng, thì máy chạy rất êm, đặt cách chỗ nằm có 3m mà gần như không nghe tiếng động của cả quá trình giặt, vắt, sấy. Sử dụng ít xà bông nhưng giặt sạch và đồ không bị rối. Trong khi máy giặt cửa đứng cũ nhà mình dùng nó kêu khá là to, nhất là khi vắt, sấy chưa kể đồ bị xoắn lại khá khó chịu.- Về giao hàng, thì a nhân viên giao hàng nhiệt tình mang lên tận lầu 3 giúp mình, với nụ cười rất thân thiện và vui vẻ. - Về lắp đặt thì đội lắp đặt điện thoại confirm trước , và hỗ trợ lắp đặt mọi khâu tới khi máy giặt sử dụng bình thường là ok. Sau khi tìm hiểu kỹ ở các nơi, thì chỉ có ở TIKI mới có dịch vụ giao hàng và lắp đặt + hướng dẫn sử dụng miễn phí (mình ở HCM), các nơi khác chỉ giao chứ ko lắp đặt khá bất tiện vì hầu hết người mua đều không rành cách lắp ráp và sử dụng.","Lần đầu tiên mua máy giặt cửa ngang. Phân vân rất nhiều dòng sản phẩm, cuối cùng mình quyết định chọn dòng LG FC1408S4W2 này. - Về chất lượng, thì máy chạy rất êm, đặt cách chỗ nằm có 3m mà gần như không nghe tiếng động của cả quá trình giặt, vắt, sấy. Sử dụng ít xà bông nhưng giặt sạch và đồ không bị rối. Trong khi máy giặt cửa đứng cũ nhà mình dùng nó kêu khá là to, nhất là khi vắt, sấy chưa kể đồ bị xoắn lại khá khó chịu.- Về giao hàng, thì a nhân viên giao hàng nhiệt tình mang lên tận lầu 3 giúp mình, với nụ cười rất thân thiện và vui vẻ. - Về lắp đặt thì đội lắp đặt điện thoại confirm trước , và hỗ trợ lắp đặt mọi khâu tới khi máy giặt sử dụng bình thường là ok. Sau khi tìm hiểu kỹ ở các nơi, thì chỉ có ở TIKI mới có dịch vụ giao hàng và lắp đặt + hướng dẫn sử dụng miễn phí (mình ở HCM), các nơi khác chỉ giao chứ ko lắp đặt khá bất tiện vì hầu hết người mua đều không rành cách lắp ráp và sử dụng.####[([31], [32, 33], 'POS'), ([45], [41, 42, 43, 44], 'POS'), ([61], [61], 'POS'), ([63], [64, 65, 66], 'POS'), ([100, 101, 102, 103, 104], [105, 106], 'POS'), ([115, 116], [117, 118, 119, 120, 121, 122], 'POS'), ([128, 129, 130], [131, 132, 133, 134], 'POS'), ([138, 139], [137], 'POS')]"
"Mình mua dc 1 tháng rồi, máy đẹp, màu trắng nhưng dễ lau chùi, vắt khô, có giặt nước nóng, nhiều chức năng nhưng mình chưa khám phá hết. Giặt cực êm, ngồi kế bên cũng ko biết máy đang chạy, chỉ khi vắt thì hơi kêu tý nhưng ko đáng kể, máy giặt nào vắt mà ko kêu. Đáng đồng tiền. Giao hàng và lắp đặt nhanh. Mình đặt khuya thì tới trưa đã điện thoại giao nhưng do đi làm nên hẹn lại 7h tối nhưng nv vẫn nhiệt tình giao, tới trưa bữa sau nữa thì đến lắp. Nên mua thêm chân đế cao su xịn để máy chạy êm hơn.","Mình mua dc 1 tháng rồi, máy đẹp, màu trắng nhưng dễ lau chùi, vắt khô, có giặt nước nóng, nhiều chức năng nhưng mình chưa khám phá hết. Giặt cực êm, ngồi kế bên cũng ko biết máy đang chạy, chỉ khi vắt thì hơi kêu tý nhưng ko đáng kể, máy giặt nào vắt mà ko kêu. Đáng đồng tiền. Giao hàng và lắp đặt nhanh. Mình đặt khuya thì tới trưa đã điện thoại giao nhưng do đi làm nên hẹn lại 7h tối nhưng nv vẫn nhiệt tình giao, tới trưa bữa sau nữa thì đến lắp. Nên mua thêm chân đế cao su xịn để máy chạy êm hơn.####[([6], [7], 'POS'), ([8, 9], [11, 12, 13], 'POS'), ([14], [15], 'POS'), ([17, 18, 19], [16], 'POS'), ([29], [30, 31], 'POS'), ([43], [45, 46, 47], 'NEG'), ([], [59, 60, 61], 'POS'), ([62, 63], [67], 'POS'), ([65, 66], [67], 'POS'), ([88], [89, 90, 91], 'POS')]"
